iso_code,name_fr,continent,date,new_cases_smoothed_per_million
USA,États-Unis,North America,2021-04-03,195.405
USA,États-Unis,North America,2021-04-04,191.898
USA,États-Unis,North America,2021-04-05,195.459
USA,États-Unis,North America,2021-04-06,195.155
USA,États-Unis,North America,2021-04-07,198.607
USA,États-Unis,North America,2021-04-08,198.966
USA,États-Unis,North America,2021-04-09,204.52
USA,États-Unis,North America,2021-04-10,206.016
USA,États-Unis,North America,2021-04-11,210.94
USA,États-Unis,North America,2021-04-12,207.725
USA,États-Unis,North America,2021-04-13,215.206
USA,États-Unis,North America,2021-04-14,215.352
USA,États-Unis,North America,2021-04-15,212.94
USA,États-Unis,North America,2021-04-16,211.771
USA,États-Unis,North America,2021-04-17,205.659
USA,États-Unis,North America,2021-04-18,203.777
USA,États-Unis,North America,2021-04-19,202.785
USA,États-Unis,North America,2021-04-20,195.619
USA,États-Unis,North America,2021-04-21,190.216
USA,États-Unis,North America,2021-04-22,187.181
USA,États-Unis,North America,2021-04-23,179.589
USA,États-Unis,North America,2021-04-24,180.016
USA,États-Unis,North America,2021-04-25,175.72
USA,États-Unis,North America,2021-04-26,166.984
USA,États-Unis,North America,2021-04-27,162.488
USA,États-Unis,North America,2021-04-28,159.151
USA,États-Unis,North America,2021-04-29,155.242
USA,États-Unis,North America,2021-04-30,153.31
USA,États-Unis,North America,2021-05-01,149.831
USA,États-Unis,North America,2021-05-02,148.666
USA,États-Unis,North America,2021-05-03,149.905
USA,États-Unis,North America,2021-05-04,145.536
USA,États-Unis,North America,2021-05-05,141.052
USA,États-Unis,North America,2021-05-06,136.44
USA,États-Unis,North America,2021-05-07,131.851
USA,États-Unis,North America,2021-05-08,127.185
USA,États-Unis,North America,2021-05-09,123.744
USA,États-Unis,North America,2021-05-10,117.847
USA,États-Unis,North America,2021-05-11,114.791
USA,États-Unis,North America,2021-05-12,110.968
USA,États-Unis,North America,2021-05-13,106.899
USA,États-Unis,North America,2021-05-14,104.745
USA,États-Unis,North America,2021-05-15,102.294
USA,États-Unis,North America,2021-05-16,100.34
USA,États-Unis,North America,2021-05-17,96.787
USA,États-Unis,North America,2021-05-18,94.27
USA,États-Unis,North America,2021-05-19,91.428
USA,États-Unis,North America,2021-05-20,87.998
USA,États-Unis,North America,2021-05-21,81.975
USA,États-Unis,North America,2021-05-22,78.075
USA,États-Unis,North America,2021-05-23,76.344
USA,États-Unis,North America,2021-05-24,74.982
